model,scale,language,template_id,representation,from_level,to_level,step_size,delta_norm
bert-base-multilingual-cased,attention,ru,97,mean_pool,1,2,1,3.768158435821533
bert-base-multilingual-cased,attention,ru,97,mean_pool,-2,0,2,3.0382368564605717
bert-base-multilingual-cased,attention,ru,97,mean_pool,-1,1,2,3.2613039016723637
bert-base-multilingual-cased,attention,ru,97,mean_pool,0,2,2,3.9802212715148926
bert-base-multilingual-cased,attention,ru,97,mean_pool,-2,2,4,4.206282615661621
bert-base-multilingual-cased,attention,ru,98,mean_pool,-2,-1,1,4.302302837371826
bert-base-multilingual-cased,attention,ru,98,mean_pool,-1,0,1,3.460746049880981
bert-base-multilingual-cased,attention,ru,98,mean_pool,0,1,1,4.9633612632751465
bert-base-multilingual-cased,attention,ru,98,mean_pool,1,2,1,5.162867069244385
bert-base-multilingual-cased,attention,ru,98,mean_pool,-2,0,2,4.092493534088135
bert-base-multilingual-cased,attention,ru,98,mean_pool,-1,1,2,4.9851555824279785
bert-base-multilingual-cased,attention,ru,98,mean_pool,0,2,2,4.9855499267578125
bert-base-multilingual-cased,attention,ru,98,mean_pool,-2,2,4,5.490451335906982
bert-base-multilingual-cased,attention,ru,99,mean_pool,-2,-1,1,3.521056652069092
bert-base-multilingual-cased,attention,ru,99,mean_pool,-1,0,1,2.796383619308472
bert-base-multilingual-cased,attention,ru,99,mean_pool,0,1,1,3.1005821228027344
bert-base-multilingual-cased,attention,ru,99,mean_pool,1,2,1,3.574182510375977
bert-base-multilingual-cased,attention,ru,99,mean_pool,-2,0,2,2.981564283370972
bert-base-multilingual-cased,attention,ru,99,mean_pool,-1,1,2,3.0995635986328125
bert-base-multilingual-cased,attention,ru,99,mean_pool,0,2,2,3.88264536857605
bert-base-multilingual-cased,attention,ru,99,mean_pool,-2,2,4,3.999255180358887
bert-base-multilingual-cased,attention,ru,100,mean_pool,-2,-1,1,4.446454048156738
bert-base-multilingual-cased,attention,ru,100,mean_pool,-1,0,1,3.65244722366333
bert-base-multilingual-cased,attention,ru,100,mean_pool,0,1,1,3.91887640953064
bert-base-multilingual-cased,attention,ru,100,mean_pool,1,2,1,4.74482011795044
bert-base-multilingual-cased,attention,ru,100,mean_pool,-2,0,2,4.121509075164795
bert-base-multilingual-cased,attention,ru,100,mean_pool,-1,1,2,4.11458158493042
bert-base-multilingual-cased,attention,ru,100,mean_pool,0,2,2,4.685030937194824
bert-base-multilingual-cased,attention,ru,100,mean_pool,-2,2,4,4.778147220611572
bert-base-multilingual-cased,attention,ru,101,mean_pool,-2,-1,1,3.4769375324249268
bert-base-multilingual-cased,attention,ru,101,mean_pool,-1,0,1,2.6002116203308105
bert-base-multilingual-cased,attention,ru,101,mean_pool,0,1,1,3.0529613494873047
bert-base-multilingual-cased,attention,ru,101,mean_pool,1,2,1,4.342674732208252
bert-base-multilingual-cased,attention,ru,101,mean_pool,-2,0,2,3.0245931148529053
bert-base-multilingual-cased,attention,ru,101,mean_pool,-1,1,2,3.081934928894043
bert-base-multilingual-cased,attention,ru,101,mean_pool,0,2,2,4.554693222045898
bert-base-multilingual-cased,attention,ru,101,mean_pool,-2,2,4,4.552333354949951
bert-base-multilingual-cased,attention,ru,102,mean_pool,-2,-1,1,4.238593578338623
bert-base-multilingual-cased,attention,ru,102,mean_pool,-1,0,1,4.310006141662598
bert-base-multilingual-cased,attention,ru,102,mean_pool,0,1,1,4.596303462982178
bert-base-multilingual-cased,attention,ru,102,mean_pool,1,2,1,4.756027698516846
bert-base-multilingual-cased,attention,ru,102,mean_pool,-2,0,2,4.284171581268311
bert-base-multilingual-cased,attention,ru,102,mean_pool,-1,1,2,3.7938966751098633
bert-base-multilingual-cased,attention,ru,102,mean_pool,0,2,2,4.661834716796875
bert-base-multilingual-cased,attention,ru,102,mean_pool,-2,2,4,4.6644206047058105
bert-base-multilingual-cased,attention,ru,103,mean_pool,-2,-1,1,2.949132204055786
bert-base-multilingual-cased,attention,ru,103,mean_pool,-1,0,1,2.2147462368011475
bert-base-multilingual-cased,attention,ru,103,mean_pool,0,1,1,2.390910148620605
bert-base-multilingual-cased,attention,ru,103,mean_pool,1,2,1,2.951907157897949
bert-base-multilingual-cased,attention,ru,103,mean_pool,-2,0,2,2.5368776321411133
bert-base-multilingual-cased,attention,ru,103,mean_pool,-1,1,2,2.242353677749634
bert-base-multilingual-cased,attention,ru,103,mean_pool,0,2,2,3.4698288440704346
bert-base-multilingual-cased,attention,ru,103,mean_pool,-2,2,4,3.725641965866089
bert-base-multilingual-cased,attention,ru,104,mean_pool,-2,-1,1,3.9116926193237305
bert-base-multilingual-cased,attention,ru,104,mean_pool,-1,0,1,3.101629734039306
bert-base-multilingual-cased,attention,ru,104,mean_pool,0,1,1,3.5487945079803467
bert-base-multilingual-cased,attention,ru,104,mean_pool,1,2,1,4.355571269989014
bert-base-multilingual-cased,attention,ru,104,mean_pool,-2,0,2,3.5119311809539795
bert-base-multilingual-cased,attention,ru,104,mean_pool,-1,1,2,3.345057487487793
bert-base-multilingual-cased,attention,ru,104,mean_pool,0,2,2,4.551698207855225
bert-base-multilingual-cased,attention,ru,104,mean_pool,-2,2,4,5.23276948928833
bert-base-multilingual-cased,attention,ru,105,mean_pool,-2,-1,1,3.882094383239746
bert-base-multilingual-cased,attention,ru,105,mean_pool,-1,0,1,3.610343456268311
bert-base-multilingual-cased,attention,ru,105,mean_pool,0,1,1,3.424002885818481
bert-base-multilingual-cased,attention,ru,105,mean_pool,1,2,1,3.914128541946411
bert-base-multilingual-cased,attention,ru,105,mean_pool,-2,0,2,3.545685291290283
bert-base-multilingual-cased,attention,ru,105,mean_pool,-1,1,2,3.810352563858032
bert-base-multilingual-cased,attention,ru,105,mean_pool,0,2,2,4.604613304138184
bert-base-multilingual-cased,attention,ru,105,mean_pool,-2,2,4,5.12348747253418
bert-base-multilingual-cased,attention,ru,106,mean_pool,-2,-1,1,4.164860248565674
bert-base-multilingual-cased,attention,ru,106,mean_pool,-1,0,1,3.0953617095947266
bert-base-multilingual-cased,attention,ru,106,mean_pool,0,1,1,3.637380838394165
bert-base-multilingual-cased,attention,ru,106,mean_pool,1,2,1,4.240576267242432
bert-base-multilingual-cased,attention,ru,106,mean_pool,-2,0,2,3.622917413711548
bert-base-multilingual-cased,attention,ru,106,mean_pool,-1,1,2,3.3619699478149414
bert-base-multilingual-cased,attention,ru,106,mean_pool,0,2,2,4.51747465133667
bert-base-multilingual-cased,attention,ru,106,mean_pool,-2,2,4,4.873074054718018
bert-base-multilingual-cased,attention,ru,107,mean_pool,-2,-1,1,4.224861145019531
bert-base-multilingual-cased,attention,ru,107,mean_pool,-1,0,1,3.70857572555542
bert-base-multilingual-cased,attention,ru,107,mean_pool,0,1,1,4.79962158203125
bert-base-multilingual-cased,attention,ru,107,mean_pool,1,2,1,4.666217803955078
bert-base-multilingual-cased,attention,ru,107,mean_pool,-2,0,2,4.068345546722412
bert-base-multilingual-cased,attention,ru,107,mean_pool,-1,1,2,4.462172031402588
bert-base-multilingual-cased,attention,ru,107,mean_pool,0,2,2,5.502567291259766
bert-base-multilingual-cased,attention,ru,107,mean_pool,-2,2,4,5.35391092300415
bert-base-multilingual-cased,attention,ru,108,mean_pool,-2,-1,1,3.326667308807373
bert-base-multilingual-cased,attention,ru,108,mean_pool,-1,0,1,2.5734105110168457
bert-base-multilingual-cased,attention,ru,108,mean_pool,0,1,1,2.724245309829712
bert-base-multilingual-cased,attention,ru,108,mean_pool,1,2,1,2.9284350872039795
bert-base-multilingual-cased,attention,ru,108,mean_pool,-2,0,2,2.5810253620147705
bert-base-multilingual-cased,attention,ru,108,mean_pool,-1,1,2,2.6305172443389893
bert-base-multilingual-cased,attention,ru,108,mean_pool,0,2,2,3.4793636798858643
bert-base-multilingual-cased,attention,ru,108,mean_pool,-2,2,4,3.498132467269897
bert-base-multilingual-cased,attention,ru,109,mean_pool,-2,-1,1,3.245346069335937
bert-base-multilingual-cased,attention,ru,109,mean_pool,-1,0,1,2.6669299602508545
bert-base-multilingual-cased,attention,ru,109,mean_pool,0,1,1,2.929511547088623
bert-base-multilingual-cased,attention,ru,109,mean_pool,1,2,1,3.151629447937012
bert-base-multilingual-cased,attention,ru,109,mean_pool,-2,0,2,2.695873975753784
bert-base-multilingual-cased,attention,ru,109,mean_pool,-1,1,2,2.597332239151001
bert-base-multilingual-cased,attention,ru,109,mean_pool,0,2,2,3.8868727684021
bert-base-multilingual-cased,attention,ru,109,mean_pool,-2,2,4,3.872072696685791
bert-base-multilingual-cased,attention,ru,110,mean_pool,-2,-1,1,4.691684246063232
bert-base-multilingual-cased,attention,ru,110,mean_pool,-1,0,1,3.6040449142456055
bert-base-multilingual-cased,attention,ru,110,mean_pool,0,1,1,3.583456754684448
bert-base-multilingual-cased,attention,ru,110,mean_pool,1,2,1,4.02076530456543
bert-base-multilingual-cased,attention,ru,110,mean_pool,-2,0,2,3.616297483444214
bert-base-multilingual-cased,attention,ru,110,mean_pool,-1,1,2,3.585371732711792
bert-base-multilingual-cased,attention,ru,110,mean_pool,0,2,2,4.452215194702148
bert-base-multilingual-cased,attention,ru,110,mean_pool,-2,2,4,4.734368324279785
bert-base-multilingual-cased,attention,ru,111,mean_pool,-2,-1,1,3.335270404815674
bert-base-multilingual-cased,attention,ru,111,mean_pool,-1,0,1,2.756502389907837
bert-base-multilingual-cased,attention,ru,111,mean_pool,0,1,1,3.9983203411102295
bert-base-multilingual-cased,attention,ru,111,mean_pool,1,2,1,4.050978660583496
bert-base-multilingual-cased,attention,ru,111,mean_pool,-2,0,2,2.725677490234375
bert-base-multilingual-cased,attention,ru,111,mean_pool,-1,1,2,3.546872615814209
bert-base-multilingual-cased,attention,ru,111,mean_pool,0,2,2,3.691303968429565
bert-base-multilingual-cased,attention,ru,111,mean_pool,-2,2,4,3.7246131896972656
bert-base-multilingual-cased,attention,ru,112,mean_pool,-2,-1,1,3.59717345237732
bert-base-multilingual-cased,attention,ru,112,mean_pool,-1,0,1,2.854005813598633
bert-base-multilingual-cased,attention,ru,112,mean_pool,0,1,1,3.346077680587769
bert-base-multilingual-cased,attention,ru,112,mean_pool,1,2,1,3.726861000061035
bert-base-multilingual-cased,attention,ru,112,mean_pool,-2,0,2,3.3630762100219727
bert-base-multilingual-cased,attention,ru,112,mean_pool,-1,1,2,3.3317105770111084
bert-base-multilingual-cased,attention,ru,112,mean_pool,0,2,2,4.389877796173096
bert-base-multilingual-cased,attention,ru,112,mean_pool,-2,2,4,4.487912178039551
bert-base-multilingual-cased,attention,ru,113,mean_pool,-2,-1,1,3.479442358016968
bert-base-multilingual-cased,attention,ru,113,mean_pool,-1,0,1,2.771567344665528
bert-base-multilingual-cased,attention,ru,113,mean_pool,0,1,1,3.123663663864136
bert-base-multilingual-cased,attention,ru,113,mean_pool,1,2,1,3.424295663833618
bert-base-multilingual-cased,attention,ru,113,mean_pool,-2,0,2,2.7959508895874023
bert-base-multilingual-cased,attention,ru,113,mean_pool,-1,1,2,3.36104416847229
bert-base-multilingual-cased,attention,ru,113,mean_pool,0,2,2,3.5927069187164307
bert-base-multilingual-cased,attention,ru,113,mean_pool,-2,2,4,3.9446985721588135
bert-base-multilingual-cased,attention,ru,114,mean_pool,-2,-1,1,3.651582956314087
bert-base-multilingual-cased,attention,ru,114,mean_pool,-1,0,1,3.10591197013855
bert-base-multilingual-cased,attention,ru,114,mean_pool,0,1,1,3.617850780487061
bert-base-multilingual-cased,attention,ru,114,mean_pool,1,2,1,3.965391397476196
bert-base-multilingual-cased,attention,ru,114,mean_pool,-2,0,2,3.198176145553589
bert-base-multilingual-cased,attention,ru,114,mean_pool,-1,1,2,3.39198637008667
bert-base-multilingual-cased,attention,ru,114,mean_pool,0,2,2,4.445651054382324
bert-base-multilingual-cased,attention,ru,114,mean_pool,-2,2,4,4.240457534790039
bert-base-multilingual-cased,attention,ru,115,mean_pool,-2,-1,1,3.2585370540618896
bert-base-multilingual-cased,attention,ru,115,mean_pool,-1,0,1,2.4197843074798584
bert-base-multilingual-cased,attention,ru,115,mean_pool,0,1,1,2.8231866359710693
bert-base-multilingual-cased,attention,ru,115,mean_pool,1,2,1,3.5881175994873047
bert-base-multilingual-cased,attention,ru,115,mean_pool,-2,0,2,2.830049991607666
bert-base-multilingual-cased,attention,ru,115,mean_pool,-1,1,2,2.879599571228028
bert-base-multilingual-cased,attention,ru,115,mean_pool,0,2,2,4.098495006561279
bert-base-multilingual-cased,attention,ru,115,mean_pool,-2,2,4,3.762683629989624
bert-base-multilingual-cased,attention,ru,116,mean_pool,-2,-1,1,3.811553478240967
bert-base-multilingual-cased,attention,ru,116,mean_pool,-1,0,1,3.231314182281494
bert-base-multilingual-cased,attention,ru,116,mean_pool,0,1,1,2.863518476486206
bert-base-multilingual-cased,attention,ru,116,mean_pool,1,2,1,4.008230209350586
bert-base-multilingual-cased,attention,ru,116,mean_pool,-2,0,2,3.464632034301758
bert-base-multilingual-cased,attention,ru,116,mean_pool,-1,1,2,3.749565124511719
bert-base-multilingual-cased,attention,ru,116,mean_pool,0,2,2,4.516659259796143
bert-base-multilingual-cased,attention,ru,116,mean_pool,-2,2,4,4.88578987121582
bert-base-multilingual-cased,attention,ru,117,mean_pool,-2,-1,1,3.832697153091431
bert-base-multilingual-cased,attention,ru,117,mean_pool,-1,0,1,3.2973756790161133
bert-base-multilingual-cased,attention,ru,117,mean_pool,0,1,1,3.278838634490967
bert-base-multilingual-cased,attention,ru,117,mean_pool,1,2,1,3.931848764419556
bert-base-multilingual-cased,attention,ru,117,mean_pool,-2,0,2,3.7894632816314697
bert-base-multilingual-cased,attention,ru,117,mean_pool,-1,1,2,3.434199094772339
bert-base-multilingual-cased,attention,ru,117,mean_pool,0,2,2,4.1899824142456055
bert-base-multilingual-cased,attention,ru,117,mean_pool,-2,2,4,4.498573303222656
bert-base-multilingual-cased,attention,ru,118,mean_pool,-2,-1,1,4.490575313568115
bert-base-multilingual-cased,attention,ru,118,mean_pool,-1,0,1,3.4844467639923096
bert-base-multilingual-cased,attention,ru,118,mean_pool,0,1,1,3.628387928009033
bert-base-multilingual-cased,attention,ru,118,mean_pool,1,2,1,3.917757987976074
bert-base-multilingual-cased,attention,ru,118,mean_pool,-2,0,2,3.5062954425811768
bert-base-multilingual-cased,attention,ru,118,mean_pool,-1,1,2,3.488308906555176
bert-base-multilingual-cased,attention,ru,118,mean_pool,0,2,2,3.8738162517547607
bert-base-multilingual-cased,attention,ru,118,mean_pool,-2,2,4,4.230910778045654
bert-base-multilingual-cased,attention,ru,119,mean_pool,-2,-1,1,3.918004751205444
bert-base-multilingual-cased,attention,ru,119,mean_pool,-1,0,1,2.9450745582580566
bert-base-multilingual-cased,attention,ru,119,mean_pool,0,1,1,3.670530080795288
bert-base-multilingual-cased,attention,ru,119,mean_pool,1,2,1,4.36248779296875
bert-base-multilingual-cased,attention,ru,119,mean_pool,-2,0,2,3.3409316539764404
bert-base-multilingual-cased,attention,ru,119,mean_pool,-1,1,2,3.529219150543213
bert-base-multilingual-cased,attention,ru,119,mean_pool,0,2,2,4.943910121917725
bert-base-multilingual-cased,attention,ru,119,mean_pool,-2,2,4,5.01545524597168
bert-base-multilingual-cased,attention,zh,0,mean_pool,-2,-1,1,2.1538407802581787
bert-base-multilingual-cased,attention,zh,0,mean_pool,-1,0,1,3.09365177154541
bert-base-multilingual-cased,attention,zh,0,mean_pool,0,1,1,2.982088327407837
bert-base-multilingual-cased,attention,zh,0,mean_pool,1,2,1,2.681877374649048
bert-base-multilingual-cased,attention,zh,0,mean_pool,-2,0,2,2.6748125553131104
bert-base-multilingual-cased,attention,zh,0,mean_pool,-1,1,2,2.5536293983459477
bert-base-multilingual-cased,attention,zh,0,mean_pool,0,2,2,3.3339555263519287
bert-base-multilingual-cased,attention,zh,0,mean_pool,-2,2,4,2.837533950805664
bert-base-multilingual-cased,attention,zh,1,mean_pool,-2,-1,1,4.549685955047607
bert-base-multilingual-cased,attention,zh,1,mean_pool,-1,0,1,5.126968860626221
bert-base-multilingual-cased,attention,zh,1,mean_pool,0,1,1,4.331243991851807
bert-base-multilingual-cased,attention,zh,1,mean_pool,1,2,1,2.770593643188477
bert-base-multilingual-cased,attention,zh,1,mean_pool,-2,0,2,2.9008171558380127
bert-base-multilingual-cased,attention,zh,1,mean_pool,-1,1,2,2.224778175354004
bert-base-multilingual-cased,attention,zh,1,mean_pool,0,2,2,3.352660179138184
bert-base-multilingual-cased,attention,zh,1,mean_pool,-2,2,4,3.3460512161254883
bert-base-multilingual-cased,attention,zh,2,mean_pool,-2,-1,1,2.641940116882324
bert-base-multilingual-cased,attention,zh,2,mean_pool,-1,0,1,3.9833414554595943
bert-base-multilingual-cased,attention,zh,2,mean_pool,0,1,1,3.2534101009368896
bert-base-multilingual-cased,attention,zh,2,mean_pool,1,2,1,2.5865633487701416
bert-base-multilingual-cased,attention,zh,2,mean_pool,-2,0,2,2.991550207138061
bert-base-multilingual-cased,attention,zh,2,mean_pool,-1,1,2,2.480976819992065
bert-base-multilingual-cased,attention,zh,2,mean_pool,0,2,2,3.544093370437622
bert-base-multilingual-cased,attention,zh,2,mean_pool,-2,2,4,3.1877615451812744
bert-base-multilingual-cased,attention,zh,3,mean_pool,-2,-1,1,3.549650192260742
bert-base-multilingual-cased,attention,zh,3,mean_pool,-1,0,1,3.2843799591064453
bert-base-multilingual-cased,attention,zh,3,mean_pool,0,1,1,3.342024326324463
bert-base-multilingual-cased,attention,zh,3,mean_pool,1,2,1,2.333200693130493
bert-base-multilingual-cased,attention,zh,3,mean_pool,-2,0,2,2.5113441944122314
bert-base-multilingual-cased,attention,zh,3,mean_pool,-1,1,2,2.8428614139556885
bert-base-multilingual-cased,attention,zh,3,mean_pool,0,2,2,3.850861787796021
bert-base-multilingual-cased,attention,zh,3,mean_pool,-2,2,4,4.344048023223877
bert-base-multilingual-cased,attention,zh,4,mean_pool,-2,-1,1,4.032769203186035
bert-base-multilingual-cased,attention,zh,4,mean_pool,-1,0,1,6.667507648468018
bert-base-multilingual-cased,attention,zh,4,mean_pool,0,1,1,6.270807266235352
bert-base-multilingual-cased,attention,zh,4,mean_pool,1,2,1,2.590545654296875
bert-base-multilingual-cased,attention,zh,4,mean_pool,-2,0,2,4.912561893463135
bert-base-multilingual-cased,attention,zh,4,mean_pool,-1,1,2,2.378166675567627
bert-base-multilingual-cased,attention,zh,4,mean_pool,0,2,2,6.096014022827148
bert-base-multilingual-cased,attention,zh,4,mean_pool,-2,2,4,4.437507152557373
bert-base-multilingual-cased,attention,zh,5,mean_pool,-2,-1,1,4.3497395515441895
bert-base-multilingual-cased,attention,zh,5,mean_pool,-1,0,1,3.66566014289856
bert-base-multilingual-cased,attention,zh,5,mean_pool,0,1,1,3.256377935409546
bert-base-multilingual-cased,attention,zh,5,mean_pool,1,2,1,3.097011089324951
bert-base-multilingual-cased,attention,zh,5,mean_pool,-2,0,2,3.7105050086975098
bert-base-multilingual-cased,attention,zh,5,mean_pool,-1,1,2,3.276730298995972
bert-base-multilingual-cased,attention,zh,5,mean_pool,0,2,2,2.843766689300537
bert-base-multilingual-cased,attention,zh,5,mean_pool,-2,2,4,3.992852926254273
bert-base-multilingual-cased,attention,zh,6,mean_pool,-2,-1,1,5.164174556732178
bert-base-multilingual-cased,attention,zh,6,mean_pool,-1,0,1,5.974010944366455
bert-base-multilingual-cased,attention,zh,6,mean_pool,0,1,1,5.352732658386231
bert-base-multilingual-cased,attention,zh,6,mean_pool,1,2,1,2.773151636123657
bert-base-multilingual-cased,attention,zh,6,mean_pool,-2,0,2,3.4797167778015137
bert-base-multilingual-cased,attention,zh,6,mean_pool,-1,1,2,3.29498028755188
bert-base-multilingual-cased,attention,zh,6,mean_pool,0,2,2,4.86372709274292
bert-base-multilingual-cased,attention,zh,6,mean_pool,-2,2,4,5.011931419372559
bert-base-multilingual-cased,attention,zh,7,mean_pool,-2,-1,1,2.961202621459961
bert-base-multilingual-cased,attention,zh,7,mean_pool,-1,0,1,2.859976291656494
bert-base-multilingual-cased,attention,zh,7,mean_pool,0,1,1,2.9817357063293457
bert-base-multilingual-cased,attention,zh,7,mean_pool,1,2,1,2.420483112335205
bert-base-multilingual-cased,attention,zh,7,mean_pool,-2,0,2,2.3234567642211914
bert-base-multilingual-cased,attention,zh,7,mean_pool,-1,1,2,2.4624462127685547
bert-base-multilingual-cased,attention,zh,7,mean_pool,0,2,2,3.3770196437835693
bert-base-multilingual-cased,attention,zh,7,mean_pool,-2,2,4,3.8052549362182617
bert-base-multilingual-cased,attention,zh,8,mean_pool,-2,-1,1,5.699349880218506
bert-base-multilingual-cased,attention,zh,8,mean_pool,-1,0,1,6.513472557067871
bert-base-multilingual-cased,attention,zh,8,mean_pool,0,1,1,3.591450452804565
bert-base-multilingual-cased,attention,zh,8,mean_pool,1,2,1,3.475281238555908
bert-base-multilingual-cased,attention,zh,8,mean_pool,-2,0,2,3.254813432693481
bert-base-multilingual-cased,attention,zh,8,mean_pool,-1,1,2,5.3954925537109375
bert-base-multilingual-cased,attention,zh,8,mean_pool,0,2,2,3.8052709102630615
bert-base-multilingual-cased,attention,zh,8,mean_pool,-2,2,4,3.938215970993042
bert-base-multilingual-cased,attention,zh,9,mean_pool,-2,-1,1,4.400514602661133
bert-base-multilingual-cased,attention,zh,9,mean_pool,-1,0,1,5.650289058685303
bert-base-multilingual-cased,attention,zh,9,mean_pool,0,1,1,4.973635673522949
bert-base-multilingual-cased,attention,zh,9,mean_pool,1,2,1,2.557297945022583
bert-base-multilingual-cased,attention,zh,9,mean_pool,-2,0,2,2.8978114128112797
bert-base-multilingual-cased,attention,zh,9,mean_pool,-1,1,2,2.104923248291016
bert-base-multilingual-cased,attention,zh,9,mean_pool,0,2,2,5.548895835876465
bert-base-multilingual-cased,attention,zh,9,mean_pool,-2,2,4,4.578622817993164
bert-base-multilingual-cased,attention,zh,10,mean_pool,-2,-1,1,4.23388147354126
bert-base-multilingual-cased,attention,zh,10,mean_pool,-1,0,1,3.3286707401275635
bert-base-multilingual-cased,attention,zh,10,mean_pool,0,1,1,3.9034156799316406
bert-base-multilingual-cased,attention,zh,10,mean_pool,1,2,1,2.8760125637054443
bert-base-multilingual-cased,attention,zh,10,mean_pool,-2,0,2,3.1008358001708984
bert-base-multilingual-cased,attention,zh,10,mean_pool,-1,1,2,3.1690714359283447
bert-base-multilingual-cased,attention,zh,10,mean_pool,0,2,2,4.567803859710693
bert-base-multilingual-cased,attention,zh,10,mean_pool,-2,2,4,5.838212013244629
bert-base-multilingual-cased,attention,zh,11,mean_pool,-2,-1,1,4.450465679168701
bert-base-multilingual-cased,attention,zh,11,mean_pool,-1,0,1,5.679678440093994
bert-base-multilingual-cased,attention,zh,11,mean_pool,0,1,1,5.26055383682251
bert-base-multilingual-cased,attention,zh,11,mean_pool,1,2,1,4.053290367126465
bert-base-multilingual-cased,attention,zh,11,mean_pool,-2,0,2,4.457304000854492
bert-base-multilingual-cased,attention,zh,11,mean_pool,-1,1,2,3.81784725189209
bert-base-multilingual-cased,attention,zh,11,mean_pool,0,2,2,4.950692653656006
bert-base-multilingual-cased,attention,zh,11,mean_pool,-2,2,4,4.598875522613525
bert-base-multilingual-cased,attention,zh,12,mean_pool,-2,-1,1,5.512165069580078
bert-base-multilingual-cased,attention,zh,12,mean_pool,-1,0,1,7.546280384063721
bert-base-multilingual-cased,attention,zh,12,mean_pool,0,1,1,6.807808876037598
bert-base-multilingual-cased,attention,zh,12,mean_pool,1,2,1,2.564050674438477
bert-base-multilingual-cased,attention,zh,12,mean_pool,-2,0,2,4.495511054992676
bert-base-multilingual-cased,attention,zh,12,mean_pool,-1,1,2,2.541395902633667
bert-base-multilingual-cased,attention,zh,12,mean_pool,0,2,2,6.994845867156982
bert-base-multilingual-cased,attention,zh,12,mean_pool,-2,2,4,5.225406169891357
bert-base-multilingual-cased,attention,zh,13,mean_pool,-2,-1,1,3.232981443405152
bert-base-multilingual-cased,attention,zh,13,mean_pool,-1,0,1,3.382637023925781
bert-base-multilingual-cased,attention,zh,13,mean_pool,0,1,1,3.16853404045105
bert-base-multilingual-cased,attention,zh,13,mean_pool,1,2,1,2.593859910964966
bert-base-multilingual-cased,attention,zh,13,mean_pool,-2,0,2,2.662964105606079
bert-base-multilingual-cased,attention,zh,13,mean_pool,-1,1,2,2.943474292755127
bert-base-multilingual-cased,attention,zh,13,mean_pool,0,2,2,3.6183693408966064
bert-base-multilingual-cased,attention,zh,13,mean_pool,-2,2,4,4.336969375610352
bert-base-multilingual-cased,attention,zh,14,mean_pool,-2,-1,1,3.873878717422485
bert-base-multilingual-cased,attention,zh,14,mean_pool,-1,0,1,4.25175142288208
bert-base-multilingual-cased,attention,zh,14,mean_pool,0,1,1,3.563368797302246
bert-base-multilingual-cased,attention,zh,14,mean_pool,1,2,1,2.5392885208129883
bert-base-multilingual-cased,attention,zh,14,mean_pool,-2,0,2,2.6482694149017334
bert-base-multilingual-cased,attention,zh,14,mean_pool,-1,1,2,2.213639974594116
bert-base-multilingual-cased,attention,zh,14,mean_pool,0,2,2,3.996350765228272
bert-base-multilingual-cased,attention,zh,14,mean_pool,-2,2,4,4.018216133117676
bert-base-multilingual-cased,attention,zh,15,mean_pool,-2,-1,1,4.240912914276123
bert-base-multilingual-cased,attention,zh,15,mean_pool,-1,0,1,5.509644508361816
bert-base-multilingual-cased,attention,zh,15,mean_pool,0,1,1,5.467047214508057
bert-base-multilingual-cased,attention,zh,15,mean_pool,1,2,1,2.6445400714874268
bert-base-multilingual-cased,attention,zh,15,mean_pool,-2,0,2,3.3309812545776367
bert-base-multilingual-cased,attention,zh,15,mean_pool,-1,1,2,2.2483012676239014
bert-base-multilingual-cased,attention,zh,15,mean_pool,0,2,2,5.001954078674316
bert-base-multilingual-cased,attention,zh,15,mean_pool,-2,2,4,4.353534698486328
bert-base-multilingual-cased,attention,zh,16,mean_pool,-2,-1,1,4.537799835205078
bert-base-multilingual-cased,attention,zh,16,mean_pool,-1,0,1,5.959144115447998
bert-base-multilingual-cased,attention,zh,16,mean_pool,0,1,1,4.783401966094971
bert-base-multilingual-cased,attention,zh,16,mean_pool,1,2,1,2.408639430999756
bert-base-multilingual-cased,attention,zh,16,mean_pool,-2,0,2,2.948082447052002
bert-base-multilingual-cased,attention,zh,16,mean_pool,-1,1,2,2.4574012756347656
bert-base-multilingual-cased,attention,zh,16,mean_pool,0,2,2,4.842729568481445
bert-base-multilingual-cased,attention,zh,16,mean_pool,-2,2,4,3.7771811485290527
bert-base-multilingual-cased,attention,zh,17,mean_pool,-2,-1,1,4.020236492156982
bert-base-multilingual-cased,attention,zh,17,mean_pool,-1,0,1,4.238203048706055
bert-base-multilingual-cased,attention,zh,17,mean_pool,0,1,1,3.321225643157959
bert-base-multilingual-cased,attention,zh,17,mean_pool,1,2,1,2.5830910205841064
bert-base-multilingual-cased,attention,zh,17,mean_pool,-2,0,2,3.3027024269104004
bert-base-multilingual-cased,attention,zh,17,mean_pool,-1,1,2,3.5089383125305176
bert-base-multilingual-cased,attention,zh,17,mean_pool,0,2,2,3.0039772987365723
bert-base-multilingual-cased,attention,zh,17,mean_pool,-2,2,4,4.085681915283203
bert-base-multilingual-cased,attention,zh,18,mean_pool,-2,-1,1,3.4598045349121094
bert-base-multilingual-cased,attention,zh,18,mean_pool,-1,0,1,3.285656213760376
bert-base-multilingual-cased,attention,zh,18,mean_pool,0,1,1,3.41516661643982
bert-base-multilingual-cased,attention,zh,18,mean_pool,1,2,1,2.6096715927124023
bert-base-multilingual-cased,attention,zh,18,mean_pool,-2,0,2,2.4123871326446533
bert-base-multilingual-cased,attention,zh,18,mean_pool,-1,1,2,1.8447320461273196
bert-base-multilingual-cased,attention,zh,18,mean_pool,0,2,2,4.817224502563477
