model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
distilbert-base-multilingual-cased,100.0,en,additive,N,0.8924025297164917,0.06361905485391617,160
distilbert-base-multilingual-cased,100.0,en,linear,N,0.5839785143487001,0.18889960954109725,160
distilbert-base-multilingual-cased,100.0,en,affine,N,0.5505083799362183,0.197674959897995,160
distilbert-base-multilingual-cased,100.0,en,additive,Q,0.801284670829773,0.10401014238595963,160
distilbert-base-multilingual-cased,100.0,en,linear,Q,0.5336735594256874,0.17366007377674286,160
distilbert-base-multilingual-cased,100.0,en,affine,Q,0.5042068362236023,0.18138504028320312,160
distilbert-base-multilingual-cased,100.0,en,additive,M,0.9501887559890747,0.030007297173142433,160
distilbert-base-multilingual-cased,100.0,en,linear,M,0.6481340499141579,0.17462267810170787,160
distilbert-base-multilingual-cased,100.0,en,affine,M,0.6099745035171509,0.18390092253684998,160
distilbert-base-multilingual-cased,100.0,en,additive,T,0.8698016405105591,0.07715550065040588,160
distilbert-base-multilingual-cased,100.0,en,linear,T,0.5809304369601542,0.18290494685823405,160
distilbert-base-multilingual-cased,100.0,en,affine,T,0.5537568926811218,0.19147436320781708,160
distilbert-base-multilingual-cased,100.0,es,additive,N,0.9219627380371094,0.03542118892073631,160
distilbert-base-multilingual-cased,100.0,es,linear,N,0.5606299523750431,0.1598390268472007,160
distilbert-base-multilingual-cased,100.0,es,affine,N,0.47617512941360474,0.17807045578956604,160
distilbert-base-multilingual-cased,100.0,es,additive,Q,0.9286419749259949,0.02973100170493126,160
distilbert-base-multilingual-cased,100.0,es,linear,Q,0.48072345135227507,0.15874286466165827,160
distilbert-base-multilingual-cased,100.0,es,affine,Q,0.3912428319454193,0.17605359852313995,160
distilbert-base-multilingual-cased,100.0,es,additive,M,0.9458853006362915,0.024653447791934013,160
distilbert-base-multilingual-cased,100.0,es,linear,M,0.5968389731191669,0.14668400828546596,160
distilbert-base-multilingual-cased,100.0,es,affine,M,0.5174463987350464,0.1628832072019577,160
distilbert-base-multilingual-cased,100.0,es,additive,T,0.9222387075424194,0.03598713502287865,160
distilbert-base-multilingual-cased,100.0,es,linear,T,0.5797074458781835,0.1575185318187395,160
distilbert-base-multilingual-cased,100.0,es,affine,T,0.5080205202102661,0.17277085781097412,160
distilbert-base-multilingual-cased,100.0,fr,additive,N,0.9101687669754028,0.03964199870824814,160
distilbert-base-multilingual-cased,100.0,fr,linear,N,0.5494018834469455,0.15195464298657782,160
distilbert-base-multilingual-cased,100.0,fr,affine,N,0.4476875364780426,0.1746380627155304,160
distilbert-base-multilingual-cased,100.0,fr,additive,Q,0.8894121050834656,0.04731887951493263,160
distilbert-base-multilingual-cased,100.0,fr,linear,Q,0.47474334717223615,0.16019165165746627,160
distilbert-base-multilingual-cased,100.0,fr,affine,Q,0.3974425196647644,0.17637863755226135,160
distilbert-base-multilingual-cased,100.0,fr,additive,M,0.9470926523208618,0.023601379245519638,160
distilbert-base-multilingual-cased,100.0,fr,linear,M,0.5946138187839287,0.14295148267493202,160
distilbert-base-multilingual-cased,100.0,fr,affine,M,0.48927587270736694,0.16654926538467407,160
distilbert-base-multilingual-cased,100.0,fr,additive,T,0.9256173968315125,0.03397249057888985,160
distilbert-base-multilingual-cased,100.0,fr,linear,T,0.621173974485148,0.14029572360469916,160
distilbert-base-multilingual-cased,100.0,fr,affine,T,0.5296183824539185,0.15877799689769745,160
distilbert-base-multilingual-cased,100.0,de,additive,N,0.9204826354980469,0.03702834993600845,160
distilbert-base-multilingual-cased,100.0,de,linear,N,0.5325981116418346,0.15613472985544086,160
distilbert-base-multilingual-cased,100.0,de,affine,N,0.3906976580619812,0.1870734542608261,160
distilbert-base-multilingual-cased,100.0,de,additive,Q,0.899161696434021,0.04441419988870621,160
distilbert-base-multilingual-cased,100.0,de,linear,Q,0.3885128737827872,0.17272891786782268,160
distilbert-base-multilingual-cased,100.0,de,affine,Q,0.32154279947280884,0.18681079149246216,160
distilbert-base-multilingual-cased,100.0,de,additive,M,0.9725152254104614,0.012955005280673504,160
distilbert-base-multilingual-cased,100.0,de,linear,M,0.5821137340631217,0.1511300810068047,160
distilbert-base-multilingual-cased,100.0,de,affine,M,0.46689099073410034,0.1745070517063141,160
distilbert-base-multilingual-cased,100.0,de,additive,T,0.925345778465271,0.03559114411473274,160
distilbert-base-multilingual-cased,100.0,de,linear,T,0.5472183326657609,0.16148780298543225,160
distilbert-base-multilingual-cased,100.0,de,affine,T,0.4378199577331543,0.18592339754104614,160
distilbert-base-multilingual-cased,100.0,ru,additive,N,0.9225307703018188,0.033481381833553314,160
distilbert-base-multilingual-cased,100.0,ru,linear,N,0.5378818653890831,0.16096875181201725,160
distilbert-base-multilingual-cased,100.0,ru,affine,N,0.4519461691379547,0.17258557677268982,160
distilbert-base-multilingual-cased,100.0,ru,additive,Q,0.8836595416069031,0.04731203615665436,160
distilbert-base-multilingual-cased,100.0,ru,linear,Q,0.5025533875283968,0.14379453326595143,160
distilbert-base-multilingual-cased,100.0,ru,affine,Q,0.33846139907836914,0.1675719916820526,160
distilbert-base-multilingual-cased,100.0,ru,additive,M,0.9038702249526978,0.04082152992486954,160
distilbert-base-multilingual-cased,100.0,ru,linear,M,0.5859009365674555,0.13728357095319496,160
distilbert-base-multilingual-cased,100.0,ru,affine,M,0.5057591199874878,0.14737454056739807,160
distilbert-base-multilingual-cased,100.0,ru,additive,T,0.931964099407196,0.029910176992416382,160
distilbert-base-multilingual-cased,100.0,ru,linear,T,0.5719484272230331,0.14691010111578146,160
distilbert-base-multilingual-cased,100.0,ru,affine,T,0.5065211057662964,0.15514437854290009,160
distilbert-base-multilingual-cased,100.0,zh,additive,N,0.939517617225647,0.03981959819793701,160
distilbert-base-multilingual-cased,100.0,zh,linear,N,0.5961596959615324,0.22182369544450417,160
distilbert-base-multilingual-cased,100.0,zh,affine,N,0.48612603545188904,0.2516206204891205,160
distilbert-base-multilingual-cased,100.0,zh,additive,Q,0.9038507342338562,0.06092282012104988,160
distilbert-base-multilingual-cased,100.0,zh,linear,Q,0.5069592184229471,0.23205742724669315,160
distilbert-base-multilingual-cased,100.0,zh,affine,Q,0.449300616979599,0.2467566430568695,160
distilbert-base-multilingual-cased,100.0,zh,additive,M,0.9580432772636414,0.027927568182349205,160
distilbert-base-multilingual-cased,100.0,zh,linear,M,0.6362170395603799,0.2145728136751753,160
distilbert-base-multilingual-cased,100.0,zh,affine,M,0.5165839195251465,0.24926307797431946,160
distilbert-base-multilingual-cased,100.0,zh,additive,T,0.9524980783462524,0.031546007841825485,160
distilbert-base-multilingual-cased,100.0,zh,linear,T,0.6063647008585267,0.21932924695423903,160
distilbert-base-multilingual-cased,100.0,zh,affine,T,0.5139805674552917,0.24430987238883972,160
distilbert-base-multilingual-cased,100.0,ar,additive,N,0.9424899816513062,0.04657872021198273,160
distilbert-base-multilingual-cased,100.0,ar,linear,N,0.6324908207827713,0.23374475312090626,160
distilbert-base-multilingual-cased,100.0,ar,affine,N,0.11382361501455307,0.41144245862960815,160
distilbert-base-multilingual-cased,100.0,ar,additive,Q,0.9279689788818359,0.06877198070287704,160
distilbert-base-multilingual-cased,100.0,ar,linear,Q,0.44799021641068854,0.31780613885893205,160
distilbert-base-multilingual-cased,100.0,ar,affine,Q,0.1721448004245758,0.4060019552707672,160
distilbert-base-multilingual-cased,100.0,ar,additive,M,0.9740617871284485,0.021759483963251114,160
distilbert-base-multilingual-cased,100.0,ar,linear,M,0.663234654194215,0.25041819865278814,160
distilbert-base-multilingual-cased,100.0,ar,affine,M,0.13915185630321503,0.444375604391098,160
distilbert-base-multilingual-cased,100.0,ar,additive,T,0.9376628994941711,0.05143330618739128,160
distilbert-base-multilingual-cased,100.0,ar,linear,T,0.6043599232403133,0.23228627564941667,160
distilbert-base-multilingual-cased,100.0,ar,affine,T,0.15385249257087708,0.38316383957862854,160
