model,ridge_alpha,heldout_language,method,triple,basis_rank,relative_jacobi_operator_norm,jacobi_coeff_norm,jacobi_coef_N,jacobi_coef_Q,jacobi_coef_M,jacobi_coef_T
sentence-transformers/LaBSE,10.0,en,linear,NQM,4,0.05324414128363883,0.005217738482139694,9.490280869334754e-07,-0.0021716692244431535,-0.0025891126306934213,0.003975568202475892
sentence-transformers/LaBSE,10.0,en,linear,NQT,4,0.05809514189985404,0.00657756656650651,-0.0017155808609028156,-0.001448368263864729,-0.001812484388447585,0.005910862370279945
sentence-transformers/LaBSE,10.0,en,linear,NMT,4,0.09357090439942935,0.006152715031195268,0.0033292046843147217,0.0026007058268657374,0.0011584786101038235,-0.00432048086873112
sentence-transformers/LaBSE,10.0,en,linear,QMT,4,0.054921863708529625,0.0056539868979998175,0.0027919427166183406,0.0030468684811961484,-0.0012078038228514735,-0.003664754574821381
sentence-transformers/LaBSE,10.0,en,affine,NQM,4,0.03421494968756603,0.003508637960962092,-0.000647422179353636,-0.002536605025833102,-0.0006182247096712076,0.0022527356733659217
sentence-transformers/LaBSE,10.0,en,affine,NQT,4,0.06096633772344342,0.007319560891514176,-0.002720013088303056,-0.004157029601370982,-0.00028593630856359707,0.005367946140267645
sentence-transformers/LaBSE,10.0,en,affine,NMT,4,0.0731104745253822,0.0043309477362956815,0.003391358082117078,0.0009344558368388934,0.00029649606306589185,-0.002508920291075029
sentence-transformers/LaBSE,10.0,en,affine,QMT,4,0.04276215744915791,0.0044733691864355125,0.0033358824177702013,0.0003529571899983791,-0.0006021403867058331,-0.0028975452627506195
sentence-transformers/LaBSE,10.0,es,linear,NQM,4,0.06307433745729252,0.0042463564587843445,-0.0009153814865294975,-0.0026700409359704095,-0.0006253129663199689,0.0031102226614139615
sentence-transformers/LaBSE,10.0,es,linear,NQT,4,0.03265346760133797,0.002585726855518876,-1.1923627327392345e-05,-0.0017250127631666195,0.0002789408184909041,0.0019058762250352933
sentence-transformers/LaBSE,10.0,es,linear,NMT,4,0.15082118657184046,0.01216597793164424,0.0002802817038265082,0.009684886547769932,0.001372920674768253,-0.007228452294742886
sentence-transformers/LaBSE,10.0,es,linear,QMT,4,0.11334398463497905,0.010654024062828995,-0.0029461033032559007,0.009414280949225551,0.0009743869762036245,-0.0039052001597277364
sentence-transformers/LaBSE,10.0,es,affine,NQM,4,0.045436223960556806,0.0034878734790685807,-0.002678596060797841,0.00018090233294847167,0.00013390004316471405,0.0022225502634232014
sentence-transformers/LaBSE,10.0,es,affine,NQT,4,0.03287017022589342,0.002484151413193005,-0.0006027826239401956,-0.0015847095000198971,0.001814283892304628,-6.878306924842622e-05
sentence-transformers/LaBSE,10.0,es,affine,NMT,4,0.13894528841530754,0.010602727373218252,0.00016426456237025639,0.008303123673162946,0.0011308658011158481,-0.006493852840369007
sentence-transformers/LaBSE,10.0,es,affine,QMT,4,0.0941419270074621,0.008833121301735311,-0.0024306748822245476,0.007519605196574158,0.0013242014559259312,-0.0037172408773001727
sentence-transformers/LaBSE,10.0,fr,linear,NQM,4,0.06532977741867205,0.004865125003089335,-0.0009529561087234842,0.004143709689010455,-0.0013344890917020254,-0.0019519541049575872
sentence-transformers/LaBSE,10.0,fr,linear,NQT,4,0.03768071811886442,0.0019355219212907962,-0.0005411436307808351,-0.00011188781497043095,-0.00043550535880776777,0.0018031153257552358
sentence-transformers/LaBSE,10.0,fr,linear,NMT,4,0.09016629326114768,0.007070422506910189,0.004578094076631795,0.002073091033738831,-0.0016221414716763066,-0.0047013699772970995
sentence-transformers/LaBSE,10.0,fr,linear,QMT,4,0.09558163059121011,0.006467024390970765,0.0055368009155092705,-0.0018193331370081282,-0.0015480186375969093,-0.0023366440314398075
sentence-transformers/LaBSE,10.0,fr,affine,NQM,4,0.06048904387781051,0.0048504306814305415,-0.0012186288869534489,0.004354845215924946,-0.0010016997518837514,-0.0014399799247409644
sentence-transformers/LaBSE,10.0,fr,affine,NQT,4,0.03332582368111578,0.001887614503672374,-0.0004901118526143716,-0.0008176819016996236,0.00027038305292723596,0.0016066014436455127
sentence-transformers/LaBSE,10.0,fr,affine,NMT,4,0.09491474415801351,0.007080595394985633,0.004985042880905163,0.0017050435799598792,-0.001628410226564519,-0.00444131570004725
sentence-transformers/LaBSE,10.0,fr,affine,QMT,4,0.08402093741460001,0.005601915886026286,0.004661897164149182,-0.0018485836244788237,-0.000915055970235285,-0.002322409864700238
sentence-transformers/LaBSE,10.0,de,linear,NQM,4,0.030850340684402695,0.002646832094561228,-0.0012160965617866765,0.0007703652086276276,-0.002219081199102625,9.51071308334531e-05
sentence-transformers/LaBSE,10.0,de,linear,NQT,4,0.06183077550839398,0.007605272145856896,0.004741953518277263,-0.005463753608878852,-0.0022882896893894186,0.0005149446979453602
sentence-transformers/LaBSE,10.0,de,linear,NMT,4,0.11376385745383998,0.007402216503927105,0.004527304183939309,0.003150114315233755,-0.00028524943861927437,-0.0049286649871768725
sentence-transformers/LaBSE,10.0,de,linear,QMT,4,0.023737217137415115,0.002328897705376571,0.0010001186233739457,0.0014910805453032926,-0.001264190749180693,-0.0007759045162858986
sentence-transformers/LaBSE,10.0,de,affine,NQM,4,0.041804097994003905,0.0033343103194991073,-0.002356065010681976,0.0007777820625103626,-0.0021995551635049237,-0.00035156097350862864
sentence-transformers/LaBSE,10.0,de,affine,NQT,4,0.09166413262991509,0.011082468394652626,0.0047142951119145,-0.009980722329469532,-0.0005343033153733402,-0.0008344034188944444
sentence-transformers/LaBSE,10.0,de,affine,NMT,4,0.09323463577811397,0.006212786079659885,0.005501177139947834,-1.0399464030352249e-05,-0.000515311911005597,-0.002840793275135425
sentence-transformers/LaBSE,10.0,de,affine,QMT,4,0.02410074992860087,0.002422281853582089,0.001146530120911087,1.068861753727307e-05,-0.0017847809670273706,0.0011693420001131728
sentence-transformers/LaBSE,10.0,ru,linear,NQM,4,0.04055323421048567,0.003930191016847298,-0.0010887980571063077,-0.00099829251369799,-0.003316429218281864,0.001505200822803929
sentence-transformers/LaBSE,10.0,ru,linear,NQT,4,0.051363040531969995,0.005822687712343041,0.0010130756022294872,-0.004261350673080432,-0.00333121472931099,0.0019029631861642651
sentence-transformers/LaBSE,10.0,ru,linear,NMT,4,0.12830331329164693,0.01056021769412198,0.004452940270399327,0.004682797243122232,0.002459104276967454,-0.007982088500531056
sentence-transformers/LaBSE,10.0,ru,linear,QMT,4,0.060776278196677615,0.008089216500959418,0.0008714041766117375,0.006242811566422507,-0.0017096677740208992,-0.004772883636649183
sentence-transformers/LaBSE,10.0,ru,affine,NQM,4,0.046066472540417,0.004749276769785924,-0.0043413482801809905,0.001592883577446795,-0.0010621694037314527,-0.0002069855373567223
sentence-transformers/LaBSE,10.0,ru,affine,NQT,4,0.07370280598463086,0.007090445073912252,-0.002417253739398906,-0.0065068401325956635,5.927085026825266e-05,0.0014452730401828765
sentence-transformers/LaBSE,10.0,ru,affine,NMT,4,0.10108791601056309,0.0076780548601916195,0.005102351825817629,0.0007646594799439036,0.0019181863337696097,-0.005352979483461437
sentence-transformers/LaBSE,10.0,ru,affine,QMT,4,0.04598392688857447,0.005858576761415063,0.001313820191892353,0.004279286301600646,-0.0013766838047455333,-0.003519836448395432
sentence-transformers/LaBSE,10.0,zh,linear,NQM,4,0.046447757288552,0.004345751337553462,-0.0014287483420569581,0.000959221674472965,-0.003865529660462128,0.0009908617896689856
sentence-transformers/LaBSE,10.0,zh,linear,NQT,4,0.06963960014395615,0.009621628360032804,-0.0008837916163378125,-0.00552538901994745,-0.000935508478950665,0.007771071016374391
sentence-transformers/LaBSE,10.0,zh,linear,NMT,4,0.11363259064180507,0.009448062971478476,0.006384163965371226,0.0021475277694241865,0.0005418664462431355,-0.006603245384677601
sentence-transformers/LaBSE,10.0,zh,linear,QMT,4,0.08136783327658942,0.008325221534644168,0.004681531695278273,0.002907629922325128,-0.002728880436057294,-0.005611726506834705
sentence-transformers/LaBSE,10.0,zh,affine,NQM,4,0.046897404537492665,0.004615813283223233,-0.004175476149615779,0.0016605421231820471,-0.000867210323660316,0.0006013961267291798
sentence-transformers/LaBSE,10.0,zh,affine,NQT,4,0.08838678026833251,0.012045026741611412,-0.004071051596269859,-0.007984398261060989,0.0015727505752483634,0.00789208769233242
sentence-transformers/LaBSE,10.0,zh,affine,NMT,4,0.10276427867394106,0.008336490118927307,0.006818258770055138,-0.0010459360879730558,0.0003257856712241421,-0.0046699353575654
